match_id,game_number,ra_pre,wa_pre,rb_pre,wb_pre,ra_post,wa_post,rb_post,wb_post
0f5ff1c8-d533-4dd6-a2bc-1c426e6231b0,1,7,6,2,0,6,5,0,0
0f634538-8235-4a00-95f5-45d807fe4930,3,12,6,8,2,8,5,7,3
0f6c3cbe-32c8-4d81-8d7b-487533725124,3,3,1,7,6,18,7,16,5
0f6e8f10-36de-4314-a4e0-ca6d17d5919b,1,14,6,13,4,10,5,9,3
0f70a4ce-c6aa-4479-8aaf-d8e7f951836a,1,8,1,14,6,15,9,11,6
0f70bd0f-2f0a-4065-b73c-78b49eb07b9a,3,15,6,14,5,9,2,12,6
0f776561-a565-4c17-b8d7-7e143a641e5e,3,9,6,3,0,7,5,2,0
0f7885b4-d229-4256-8a23-4497388aca6f,3,5,1,9,6,8,0,14,5
0f8182f4-621d-4570-8e02-232550b4377e,3,8,6,5,2,14,2,19,9
0f8547c9-dea4-4806-b73d-3cdaa64bde4d,1,7,1,12,6,5,1,8,5
0f8afac3-0312-4c9c-a42d-38f47989af45,3,4,1,8,6,15,4,16,5
0fb969e4-1eff-4ab0-8ec8-e63cb3c8e4ab,3,9,6,5,1,11,5,10,4
0fc21360-2399-462b-81e6-a1442c842a43,1,6,2,10,6,9,3,12,5
0fc7504b-6e4b-4b86-992b-317b77ce4211,3,12,6,8,5,10,5,7,3
0fcdac22-f23f-4147-9c4b-c6a0f9ed123a,3,7,6,2,1,5,2,12,10
0fda203b-7b4b-46ba-b8fc-87037603352c,3,4,3,7,6,14,6,12,5
0fe1105a-e3bc-400b-af88-ebcadf560d80,1,9,6,8,4,12,2,16,7
0fe70616-f572-4cbd-85b8-4f031c861d60,3,12,6,7,1,14,5,10,2
0fecafe5-e58a-4c48-b6c2-32d99686e713,3,11,6,9,3,4,2,9,8
0fecdb3b-01c1-442b-820e-c1275cf1d578,3,8,3,11,6,8,2,10,5
0fefd3c6-b603-4fe4-9d69-cdb683829257,3,6,2,9,6,7,3,10,5
0ff4b0aa-3e78-49ec-a6fa-d87088de6c0c,1,9,2,13,6,9,3,11,5
0fff12cf-1a0e-46df-bc36-7be7fbb77794,3,10,3,13,6,5,1,8,5
1008a5bf-edbf-44f5-9c17-29b3ebc6148a,3,8,6,3,1,10,5,9,3
100be96f-06ef-4ba0-b887-ec1172009d19,1,11,5,11,6,3,1,8,5
100f2f27-f529-42db-9ba2-0b235584627e,3,5,3,8,6,20,9,15,4
1013f134-b3f7-4dcc-8156-dcca30acb3c2,1,6,6,0,0,13,5,8,0
1015df76-e739-43fa-8b33-079b182e8336,3,10,6,7,3,7,5,2,0
10291182-caca-4be8-baff-793875e8c81f,1,4,1,8,6,18,11,13,3
102a5752-3f2b-4dab-bc65-8bc0db7a5303,1,7,6,2,0,11,5,8,2
103399d9-9ed4-4462-a675-8b604bfbdcd9,1,11,6,7,2,10,5,10,4
103faabb-d3b1-41a7-8192-92df7d8f469d,1,9,2,12,6,12,4,13,5
10439459-8ca1-4517-9edf-b68dde43845a,1,15,6,14,5,5,4,0,0
104acf7a-2697-4cca-badb-84d6234fe331,1,7,3,9,6,16,6,15,5
104d5c5a-add9-46da-87ef-e8646406a7d7,3,11,6,9,3,8,5,2,0
10674754-79d8-47f4-bfee-2442e6c26b2f,1,13,6,11,3,16,5,13,3
106b2606-894d-4770-aa87-a3daf6c25d59,3,13,6,12,4,6,5,0,0
107109cf-f940-4705-b508-9930d5af96de,1,14,4,15,6,4,2,7,5
107a237a-8327-4a87-ab50-d0bd717f1b43,3,11,6,10,4,6,5,0,0
10889c9e-3dc2-41eb-ab1c-eba5de72485e,3,16,6,11,3,9,5,7,3
108c18de-616b-4d62-9ad7-565b92ec367c,1,8,6,3,1,7,5,9,4
109359a2-8c52-498f-b10c-068b425110bf,3,12,6,8,2,8,5,9,5
109ccb3e-3503-453e-b7a3-478c4b72630e,3,13,6,10,2,8,5,2,0
109fe282-81b0-4733-8c2e-c61cd993fa27,3,11,6,6,1,6,5,3,1
10b946df-cf8e-441b-9556-fea21dbbf8a5,3,13,6,10,2,12,5,9,3
10c4ec81-62bc-4299-8062-a6fe824fec6a,3,9,5,4,0,6,5,3,1
10c67516-72f9-4917-a026-f3bf123ce3d1,1,11,6,7,2,8,5,5,1
10ce6f41-b6a8-431c-9def-2f33ed63e14d,1,8,6,4,1,9,5,7,3
10d7c547-b69a-42fe-909b-22759294f27e,3,6,6,0,0,8,3,4,0
10ec4539-1b31-4d2c-8303-8fa7458154cb,1,21,6,19,5,12,5,15,8
1104176c-d862-4ad6-be18-e393f5d682d2,1,6,5,2,0,19,9,9,0
1109530e-bf0a-4c0d-8a10-6ba753791290,1,6,0,12,6,14,4,15,5
11098c5a-4fe9-4a8f-b406-623cf8d5d412,3,12,6,11,4,11,5,8,2
111da0c6-c19f-4e0a-80ec-6ecc7cd30d44,3,5,1,9,6,11,2,14,5
1124a5e6-cf87-4153-9863-b4dbbc924c2b,1,8,3,10,6,18,6,18,5
112f52e0-08e2-45f2-bf6c-cce72e32ad1b,3,12,6,8,1,8,5,2,0
11321ca5-d2e9-4393-a5c1-21721fe0d61a,3,7,6,2,0,7,1,16,11
1158c82b-90bd-49f6-be8a-e008c37d0ca7,3,13,2,14,6,6,4,7,5
115d0be3-c03f-4eef-a09a-5a2cbb469e2c,1,8,6,2,0,5,2,14,11
1166f34e-fca7-4930-a1bb-83e00d195180,1,11,6,6,1,15,5,12,4
1184fb22-de2d-4ff5-8d7f-bf6eff8dc9a3,1,6,2,8,5,3,1,8,5
118dcab0-92f1-4f9f-91ca-8817425a3dc7,3,13,5,13,6,19,7,19,4
118ebc09-cc14-471c-b392-6ca463f1f13e,1,11,6,11,5,7,5,2,0
119547b8-3bfe-4760-80e5-bf15be240d4a,1,8,6,4,1,9,5,5,1
11a2d7e0-1ae2-4e70-b896-745226d879fc,3,11,6,11,5,9,2,11,5
11a3025f-c629-4f95-8eaf-df9895ef85c2,3,12,6,8,2,11,5,8,2
11a81fcf-d4b1-4261-97d0-be85c77d288e,3,4,0,9,6,1,1,0,0
11af528a-1299-450c-864d-5a502ae3aa09,1,7,3,9,6,9,3,12,5
11bd728a-5ccb-4db8-835e-c178130cb13e,3,14,6,14,5,8,5,2,0
11c35724-d1be-40c5-b8b8-7b67ab55fc2e,3,16,6,11,1,15,5,17,7
11e0c8dd-9eb0-4e31-b2c6-b86544ebf3f5,3,3,0,8,6,20,11,11,1
11ec883c-c0ea-4bc6-88ea-f73b97fd8426,3,8,4,7,6,16,7,13,3
11f6fbe0-3216-4c1b-b9bc-99e799821b82,3,9,6,11,5,7,5,6,2
11ffe528-a3d9-4074-a785-8fe3db599367,1,8,3,10,6,18,8,13,3
12147c38-280c-4f10-be67-b781a5e50e63,3,9,6,7,3,8,5,2,0
121721a5-8ef1-42c1-a385-1852ce34142c,3,7,2,10,6,16,6,17,5
121ea9de-8a2b-4ef1-919a-cac0ff556629,1,13,6,13,5,6,5,0,0
1227dbfa-7b3d-41d8-a082-2403f1c7f0f2,3,12,6,10,4,13,4,16,8
123a2971-4c22-4f6e-877d-46f5b75a73a7,1,9,6,4,0,11,5,10,4
1244ba3d-3530-4c46-bacf-36330076e09d,3,10,6,6,2,11,5,9,3
124bce72-5823-4f9d-97f7-41c79da08e25,1,12,6,8,2,7,5,4,2
125043e4-ecf8-4c3a-b4b4-0b2b6dd4abfb,1,15,6,13,3,10,5,8,4
12580d36-1c8b-4ea1-96ff-5d532c240072,3,9,6,5,3,7,5,5,3
125ef92e-f7da-4070-a434-6c3f018d985f,1,11,4,13,6,10,7,5,2
12600f9f-b4f4-4307-aafc-b6d26aea524c,1,13,6,12,5,6,5,2,0
126a0bb9-9843-4eec-9bf6-699bba90f8b9,3,8,6,3,1,6,5,5,3
126f39d6-02c6-4afe-812c-73679383d52b,1,11,6,9,3,5,5,0,0
126fc499-e51b-47fd-8963-f94dea07118f,1,20,6,18,5,16,5,15,2
12763e2e-d054-4604-99a8-e34e83444984,3,6,2,8,6,9,1,9,5
12964919-814c-449b-98ba-5081a8c9022b,3,13,6,10,3,7,5,2,0
129e5848-39b1-4c54-8e6d-8fd2af459102,3,11,4,13,6,7,3,9,5
129e9096-675b-4c6e-86c9-2a11606e7177,3,8,6,2,0,9,5,6,2
12ada0e2-032d-44e4-b91f-1d7f6ae0f689,1,13,6,11,3,7,5,4,2
12b03060-ccd5-4462-bf1a-f99c34a0d5a0,1,2,0,8,6,10,4,10,5
12c0d296-251c-415a-b370-be58c6f61bd0,3,12,6,12,5,17,8,15,7
12c1b77e-a34c-43fe-b926-a871f40d09b8,3,10,6,5,1,10,5,9,3
12cf6c6c-9bd6-44aa-a46c-fed944b89739,1,12,6,8,2,12,5,14,6
12fb4b93-8254-4906-ac31-6da721c68a75,3,11,6,9,4,13,5,14,5
132c6a2f-0c5c-4800-a84c-5b4d53524b51,1,6,2,9,6,10,4,11,5
134980e4-52ee-4b67-a4e1-23b776b958f6,1,8,6,3,0,14,5,12,4
135a7365-cdc5-424f-a12b-9faf5d95ad5e,1,14,6,13,4,10,5,7,3
1362579a-f984-4e34-b979-d7470a609c11,3,2,0,8,6,9,3,10,4
1395964c-ad8e-4a79-b084-73ddcd3dc622,1,11,2,15,6,23,9,16,3
13ab51b3-7b1d-4b9a-bf77-a18725e5d9b9,3,12,5,12,6,12,6,7,1
13af0ff6-2c78-4965-85b8-ded20dde3a19,1,12,6,9,4,7,5,4,2
13bb95bc-073c-4baa-8941-d3bf325f45e7,1,11,6,9,4,9,5,7,3
13c99443-065a-4275-ba4e-da78157e7e1b,3,11,6,7,2,12,5,7,1
13d1a2af-51c6-49cf-b86a-af8077189ae2,1,1,0,7,6,12,6,11,5
13d3a9b1-73c5-4fa1-8455-4c112e27dbf2,1,9,6,8,4,8,5,6,4
13de617d-fda0-4008-ac23-4d9a9127df2c,1,16,5,17,6,9,6,3,0
13de6c47-b9cd-4207-98ae-794690c2449f,3,9,6,5,2,8,5,5,1
13eae7a9-9946-4e68-8ebb-284ee138b8fa,3,15,6,12,4,11,5,5,1
13fb417c-48f4-4c11-8856-ca288460fdc6,3,11,6,5,0,15,5,16,6
13fde88f-7cc5-4a1a-845f-bdd504535192,1,9,6,5,1,11,0,18,10
1425ab57-200a-4de8-b727-d168b4014703,3,13,6,12,4,17,4,18,5
1445a07e-f02d-491b-9a46-0dbf183ad0ee,3,10,6,6,1,8,5,2,0
1447ced0-4d46-4ad2-9eee-129f454651ae,1,16,5,17,6,22,10,21,7
144fc9e0-fc0c-4ede-ade8-ab67cbcf4f39,1,8,6,2,0,10,5,7,1
14591d25-ab57-44d9-8946-c5b93ede537a,3,10,3,13,6,5,1,9,5
145e7530-3860-425f-ac72-57ab75672d2c,1,4,1,8,6,8,2,10,5
14608f32-10bd-4876-8b53-ff957da1cd9c,1,9,4,11,6,5,1,9,5
14609877-eb82-4ffb-941c-edda6c2c1619,1,2,0,6,5,2,0,18,14
146ba071-6aed-406f-b1bd-7cbd0eb50e79,1,12,4,14,6,8,4,9,5
1482b93c-6938-4ce3-a6e3-d9718854271e,3,15,5,16,6,14,6,11,2
14834d25-7367-45ef-8e0e-816cf60a2d57,3,7,6,3,1,8,5,3,1
14a5d9da-8109-4d47-ad27-2efe4d871c0a,1,19,6,18,4,8,2,12,7
14a96fcc-093c-4848-8412-90e43fb7b3f1,3,8,5,9,6,4,0,9,5
14aa4aa2-fd77-48a8-bc59-5a8d1853493e,3,20,6,19,5,3,0,8,6
14ad9b19-684c-4eef-96e9-5fc6f714692d,1,4,3,1,0,7,2,13,8
14b9f043-9701-4d1a-b341-8d13a5e96a66,3,9,6,8,4,12,6,12,6
14bd129c-a051-4193-a408-adef714b3de5,1,6,2,10,6,0,0,5,5
14f443af-e99c-455d-9724-ed7d187391e0,1,9,1,14,6,4,0,10,4
14faa8c7-1400-4b24-9c01-89c5e496c879,3,10,6,2,0,16,5,7,3
14fd3700-9a65-4203-abfa-a39b1794c598,3,12,6,10,4,9,5,9,5
15048df1-48ee-42ed-99dd-2934bda9df9a,3,9,6,4,1,9,5,7,3
150f3dd4-d954-4d28-a764-a32c5fb5a8c0,3,5,3,7,6,0,0,6,5
151474a4-8aff-41ad-a7fc-f0633416db8d,3,6,2,9,6,6,1,10,5
151f837d-9498-4e61-b674-278b11a42eb3,1,11,6,7,2,6,5,2,0
152745a5-1f76-4e48-a974-064061818a95,3,11,6,8,3,7,5,7,5
15486adb-27c9-4ee3-965d-34631601038e,3,11,6,8,3,9,5,7,3
155064fd-aaf4-475f-a4e4-513fc178f85d,1,12,4,13,6,0,0,7,5
1552f9a1-1926-48aa-884b-380f7bb36ab2,1,13,5,14,6,11,5,11,6
155aa62f-06ad-4fa1-b120-afe75cb53305,3,11,6,9,3,11,5,8,2
157ffba1-02ea-4fa1-9ffb-7b7ec3e2bf54,3,12,6,10,4,10,5,9,3
15844c9f-1c39-4e53-bbb9-d9f53225add5,1,8,6,7,4,16,5,15,3
1586951a-4e9e-402c-a943-d82a24608a1b,3,13,6,15,5,7,5,2,0
159e6021-7f9f-4a80-8f13-884a8b1ef38d,1,16,6,16,5,17,5,18,8
15a51707-21cc-4ebb-abe2-8b8ddca53112,1,11,6,6,0,6,5,0,0
15b6094c-ca94-4205-a3ba-4098770948a4,3,15,6,13,3,8,5,5,1
15c7848d-a75d-44a8-b32a-1eff021602b1,1,5,0,10,6,4,0,10,5
15da7d9e-9357-4ff3-87ea-f6726e8df095,1,9,6,5,2,9,2,15,9
15fe2c33-0da9-476c-b6d5-7f60a29b8559,3,16,6,15,5,4,1,8,6
15fede10-95f7-4125-9c59-e4c62424cef4,3,13,6,13,5,10,2,13,6
162bf523-79f4-48f0-84a7-c9c19a4774c5,1,11,5,5,1,10,5,7,1
16520680-9820-4284-ab26-8b6d315637e9,1,10,4,12,6,18,6,17,6
16847e91-ec55-4b77-ace1-1d883965cfe9,1,13,6,12,4,9,5,6,2
16918933-03fa-444d-abb1-cb79d34dc3e1,1,9,6,5,1,12,5,8,2
16a034d7-a0b9-4101-b276-cc52c17d304b,1,10,3,13,6,11,8,6,3
16ad6f51-67f8-447f-8166-ecf223d42705,1,13,6,11,3,12,5,6,0
16bc3290-3bb5-4358-ad8d-ea8d1b175cca,3,5,1,9,6,4,2,8,5
16c86975-b82b-4041-ab48-1284045317eb,3,8,4,9,6,8,2,10,5
16e806db-6734-4086-addf-f3e9c22d72b9,3,8,6,3,0,16,5,20,9
1705b5ab-6a9c-44ff-a8b5-61091c607bbb,3,9,6,6,3,7,2,12,8
171b34cb-c450-4c18-b936-117a3250ab68,3,12,6,9,3,9,2,15,8
172be802-f558-441b-84de-4ecb5166c5fe,1,18,5,18,6,13,6,8,1
1766a8ba-b003-4902-9b53-cb1490f842b1,3,16,6,14,4,6,3,10,7
17704768-54ac-4af6-88a5-a3b1930647ec,1,8,5,7,3,17,6,15,4
1776a95f-ee81-49f7-b880-7ea545c0ea63,3,7,4,8,6,13,7,10,2
1777c8dc-6903-41cf-9dfa-8f169826f9f5,3,11,3,14,6,6,2,10,5
179e77c1-b5c1-4fa9-8533-63e32b02b951,3,14,5,15,6,8,2,11,5
17a53e78-3d29-4292-8f92-dcb6382fa30b,1,11,6,6,1,10,5,9,3
17b7da8f-9301-45ee-a468-8c1e74ef09a3,1,7,6,3,1,6,5,0,0
17b96ebf-5802-42c9-b09a-f0e0c3efbce4,1,11,6,8,2,10,5,8,4
17c08feb-ec48-4bbc-9c53-48f283b98dab,3,18,6,15,2,0,0,0,0
17c2db0b-bcc3-478f-94af-c3f9036dc487,3,10,6,8,4,14,6,14,6
17c43155-fd63-46e0-8b9d-fc1450332f50,1,9,1,13,6,3,1,7,5
17d2d338-b3a1-41d2-9d22-15e6457bb282,3,14,5,14,6,5,3,10,5
17d8c315-6782-43a7-bdb4-e620b9bc375e,3,6,1,11,6,12,4,12,5
17e0ccd1-845f-49c7-83b8-ce16d1262c36,1,11,6,6,1,5,5,0,0
17e5b62b-6730-4f7d-8356-14b8f26f2385,3,19,6,15,4,9,5,5,1
17e6d3d7-ead3-4194-9b63-4e5669b73f4b,1,5,0,10,6,15,11,7,1
17ecf658-c5e2-40d3-81ed-85f5da185e70,1,8,6,5,2,7,5,2,0
17eecae7-509e-4ba1-bdfc-a5d2852ff9e7,1,10,6,7,3,14,5,14,4
17f27d88-031e-4594-980d-508c82cea6e7,3,9,6,7,3,8,0,15,8
17fc0e78-c5db-42f1-8d05-7b3ae83425f2,1,10,5,10,6,7,1,11,5
18067f9f-5337-4e18-b391-3b239b6c54e1,3,11,6,10,4,6,5,0,0
181e4567-b099-4da5-a79a-e1c5a678013c,3,11,6,8,2,14,5,15,7
1821608b-41a4-4e14-9c28-b6856f9ba18a,3,11,6,7,2,14,5,13,3
1830e23f-15ed-45e8-b41c-ce63746d29c9,3,9,6,2,0,10,5,10,3
1839d8a2-0121-4ded-b93f-33d98352c9a9,1,17,6,13,2,10,3,16,9
18413f08-e148-4d5e-87aa-6efcf0963c7d,3,9,5,10,6,11,6,6,1
184666c4-d2a8-48c4-9a94-ff1e575bbbad,1,7,6,4,2,5,5,0,0
1848459e-cbff-4454-89d3-76e36e21e5d5,1,15,6,12,2,8,5,2,0
18513d70-35a5-4d7a-9ce5-952d30613409,1,16,4,18,6,2,0,8,5
18527df7-63d6-4e31-879b-4fc983417a43,3,10,4,11,6,8,7,2,0
18582455-cccb-4050-aee0-1a19c9c0e7e7,1,1,0,6,5,6,0,21,14
185e8573-2804-4629-b3a8-2236bbf8b0fd,1,10,6,6,2,10,5,8,2
186a1c3f-9df8-4766-9cd6-380268990624,3,15,6,9,5,4,1,7,6
18745554-1645-44ed-b097-830f0fb3ba07,3,16,3,19,6,9,3,12,5
189fd3ec-f6ee-4f9c-88bc-54f519d6b2e6,3,11,6,7,2,6,5,2,0
18a42b88-3429-4f43-9629-256dd1872cae,3,10,6,6,2,9,5,8,4
18a906b1-c5b7-4bdd-a180-698dd0f9d4b6,3,8,5,6,4,8,1,9,5
18ab4a0e-95ad-4068-9b86-300bfe3a5e1d,1,14,6,11,2,10,5,9,5
18b11e7f-b1c1-4583-88a4-735bdd0f83a9,3,10,4,12,6,4,2,6,5
18b9f704-0970-4890-a445-c7d56a89e4a9,1,13,6,10,3,11,5,7,1
18ccacd5-bec0-44ab-9b1b-e52b6e23600c,3,11,2,14,6,6,4,9,5
18ccacd5-bec0-44ab-9b1b-e52b6e23600c,5,11,4,12,6,0,0,5,5
18d234a9-07ce-408e-89e3-bf06ce7fd5a0,3,17,6,15,3,9,5,3,1
18e114a6-ac1d-47f4-bac7-5b2a498b3394,3,7,6,4,2,6,2,12,9
18ed3571-6913-4a04-8461-c8f7c6ef4030,3,8,6,5,2,16,5,17,7
18edf5b2-aa00-4b63-945c-840532beafd7,3,6,3,3,1,0,0,0,0
18efdce3-e8fd-4a71-a913-62afb9ac46e1,1,7,6,6,3,7,5,2,0
191b1399-a5f8-4821-befe-8ec4ccbd7983,3,11,5,12,6,9,6,6,3
1932e737-e49d-4f6d-ae43-4329e3d005d6,3,8,3,11,6,10,4,10,5
193b59f0-d122-45ee-aa86-e747c640426f,1,10,6,4,0,6,5,3,1
1946b103-9de8-4574-8a3d-a958e69bed20,3,11,3,14,6,12,9,7,4
194c8833-7919-4442-b744-12bc2642e87b,3,10,6,6,2,13,5,11,3
1956bcd1-5853-4d9b-90ac-dcb9ec986b5d,3,7,6,2,0,15,5,14,4
19763dbd-3cf2-46be-85ad-9c0503ead8c7,3,15,6,15,5,16,6,15,5
198b2612-1e77-4ef7-ad4a-670ea28a45df,3,7,6,3,0,8,5,7,1
198f414e-c86c-4cf8-89b2-8ac720fbc403,3,4,2,7,6,4,0,10,5
19ac79d7-086f-40c7-bd2d-110ae86badee,1,10,6,6,2,10,5,6,2
19acfa80-1775-49c1-8580-10038b6601d9,1,2,0,8,6,5,1,9,5
19bbf880-bd26-4a70-8fb9-0a8d72eeba05,1,3,1,8,6,0,0,5,5
19c08d02-f69f-47fe-82f4-c97cceed56ea,3,9,4,10,6,5,1,9,5
19c16890-bdc0-43ac-b30b-0296a3ed45ae,1,5,3,7,6,4,0,10,5
19ccbeaf-e3af-432d-8e7a-50bba272a53a,1,3,1,7,6,8,2,12,5
19cf0783-2904-4ab5-a354-6ada78d14d55,3,8,6,6,3,13,6,13,7
19d65e97-976f-41b5-812f-f0ca220ad49e,3,10,6,5,0,6,5,0,0
19e0beb2-046e-493f-aa44-eec5dc186634,1,14,0,20,6,20,8,15,5
19fa5488-d3ae-428e-929c-98744feed510,3,8,4,10,6,10,4,12,5
1a25b238-bf39-49d3-bdd7-c147ade42880,3,9,6,4,1,11,5,12,6
1a2c7fb2-5f08-4dda-8d11-849f84b45a7d,3,6,2,9,6,18,9,13,3
1a3ddef8-d39c-4548-98c6-946f5dec612d,1,3,0,8,6,16,8,9,5
1a6ecbf8-dac1-43b5-b6f4-57f376991ce1,3,8,6,7,4,7,5,2,0
1a71abd0-c03f-4540-bb42-9e3d1b1e2acd,3,9,6,5,2,12,5,10,2
1a7e7dca-fcfe-4b9f-98be-1c3fed3e190b,3,12,6,7,0,16,5,14,4
1a960cf4-8e1e-4f72-bc03-fe824cf2eb82,1,6,2,9,6,0,0,6,5
1ab08be4-b6e7-4ed0-b297-b35041f7c075,1,11,6,8,3,8,5,2,0
1ac038a5-7b5a-4011-967c-7021fc352f41,1,14,6,13,5,6,1,10,6
1ac0f39f-544d-4263-b87b-68845480b1c8,3,14,6,13,5,7,5,2,0
1ac29d46-e2bf-41e8-8d6e-6c8f110d6da1,3,1,0,7,6,21,11,14,3
1ad2d7cd-bd40-48ee-af3c-1a8170d058ec,3,7,6,3,1,10,5,4,0
1ad52a46-348e-4e15-bdc0-fe40b8291f46,1,13,6,10,2,8,5,2,0
1ad5556b-c755-4a65-a0ad-f9026e1875ee,1,8,2,11,6,6,2,9,5
1adfaf82-db7a-40a4-93cd-db9c9ddf8071,3,13,6,10,1,7,5,5,3
1aec67f1-5183-49b1-b3c0-efa1114993b5,3,9,6,6,1,10,5,7,3
1af76ebe-da49-4eef-b996-146edffa9527,3,8,6,5,3,8,5,7,3
1afeb7f6-64f5-4393-8b40-87cbfee77c9c,3,11,6,10,5,10,5,8,2
1b0a6a96-fd4e-4f19-947a-13fdab6389d3,3,8,3,11,6,2,0,7,5
1b0b2cde-fa80-407a-a618-f6f8ea130cc6,1,11,6,11,5,9,5,7,3
1b24dccb-f59d-4d91-9b82-ce723cf50985,3,10,6,5,1,9,5,8,4
1b2d790c-7d04-4166-9521-32c8d7ea20bb,3,10,6,9,5,12,5,12,3
1b3c08c5-17c2-4f94-aa65-2e8130c3f71d,3,11,6,9,4,10,3,14,7
1b53227e-c166-4149-b307-c6df526d41a8,3,12,5,13,6,11,6,5,0
1b552b19-9d1a-471d-89cf-fd7e754afa8b,3,7,6,2,0,11,5,6,0
1b56e573-1ad7-42f2-82e0-e88137482fa9,3,10,2,14,6,19,6,16,5
1b669f27-a829-4205-b0f4-7c57b7f156e4,3,11,6,8,2,5,5,0,0
1b76b2a5-decc-4979-b951-277bb33c892c,3,10,6,7,2,7,5,3,1
1b7e348b-fe16-423f-9b06-cdb7441afdf1,1,26,5,27,6,8,2,12,5
1b8e2f14-fd67-4f82-b4e8-c2480a505611,3,7,6,2,0,14,5,15,7
1b903e40-c041-407d-bbbc-a96cf1ff7988,3,13,6,10,3,9,5,4,0
1b9ac662-83b1-4b7e-a1b7-f365b6aa9644,3,11,5,12,1,0,0,0,0
1b9fff23-bd47-4ab8-9780-28b6acb358eb,3,8,6,5,3,6,5,2,0
1bb94e35-1099-469c-bf7c-0e76844d5d7a,3,11,6,9,4,6,3,5,2
1bba5508-ba82-496f-a0fc-802ee88c0739,1,17,6,17,5,8,5,2,0
1bc82578-ea47-401d-8334-608f7d773b86,3,13,5,12,6,11,5,12,6
1bcd7ac6-2d2d-4f4f-af97-01018ca8e704,1,13,6,13,5,7,1,11,6
1bcf21e9-40d9-4b23-9435-a3f840d689bc,1,11,3,13,6,2,0,7,5
1bddf9a1-c771-4bc0-adfa-ac8264b1a2f6,3,12,6,11,5,8,5,8,4
1bf11723-34f9-46ec-9e8f-dff2ecaa1618,3,6,2,10,6,0,0,5,5
1bfda913-6639-46b3-9eaa-e26402c868e0,3,11,3,13,6,25,7,25,6
1c1487be-88cb-461a-8c24-08411a82f8c8,1,4,0,10,6,15,9,10,5
1c178ef8-ae0f-4c1a-979f-000d53e2cf1f,3,10,6,7,3,7,5,3,1
1c20d70d-dd08-4fb3-a0a4-03230cc9109e,3,13,6,12,4,5,5,0,0
1c335752-f8fa-433e-b32a-b743d8bb3f8e,3,9,6,9,5,9,5,5,1
1c39a32b-170d-4089-83f1-9c8223aa4442,3,10,2,14,6,18,6,16,5
1c44d222-c89b-4bf9-a40f-5a824d7af894,1,6,6,0,0,10,5,8,2
1c63fd91-4fc5-4151-88f0-a1a70de748e7,3,9,6,8,5,6,5,2,0
1c673eca-bd6c-4fab-97ba-69837b043aa3,1,12,6,9,3,9,5,6,2
1c6de75e-9d2d-45bf-ae2d-35c86df7fe92,3,11,6,11,5,16,6,15,5
1c746bde-af18-46e7-a56a-f9f15287432e,1,17,6,16,5,8,5,2,0
1c86214e-ff8f-4e63-8da3-0bda0eb9f323,3,6,6,0,0,10,5,8,2
1c955e22-8222-4fe2-9a83-022245083458,3,11,6,8,3,13,5,6,0
1c97e877-90c0-4393-8c09-9b31d18f94bd,3,11,4,13,6,7,3,8,4
1ca0351f-b4cc-499d-8728-a69d6b2609a3,3,14,6,12,4,6,5,3,1
1ca42b65-a2ad-4c0f-83c1-f9ba4f2636df,1,15,6,12,3,12,5,12,4
1ca933d3-6b1b-4420-aa97-bf411249f5f6,1,11,6,7,1,8,5,2,0
1cb1a214-6236-440e-bd84-eafc0fc1b4cc,1,15,3,17,6,6,4,8,5
1cde251b-0125-4af8-89f4-578341d3daf0,1,3,0,8,6,11,3,13,5
1cea94cc-5b87-43c5-9d86-429c44e326b7,3,9,2,12,6,16,9,10,2
1cebf8da-e269-4373-9368-b2024475cb85,3,9,1,14,6,0,0,5,5
1cf38f3c-50d9-4198-a8ad-b09b07ae0bf2,1,10,6,6,2,14,7,17,9
1d16cc94-e776-4d57-9d35-8ba2132cd78b,3,11,6,9,3,12,5,6,0
1d3cabd3-dfae-4c20-b07e-9e43daac5a94,3,11,2,15,6,3,1,7,5
1d6042ce-9303-4969-b65a-ccba85c2bca4,1,4,0,9,6,2,0,8,5
1d70e54a-8f1e-4dbc-8cea-dc9229d10bdf,3,10,5,12,6,5,1,8,5
1d743ed4-af60-450d-9d37-5c169cbad84b,1,10,6,5,1,12,5,9,1
1d7fcea4-10bb-4286-abfc-70b02dcb05e6,1,19,6,18,4,16,5,14,3
1d97c8a3-6ec2-4c40-b955-43b815e7c1b8,3,13,6,8,0,12,5,11,5
1d982877-c933-4b9a-b66a-17e6598d731f,1,7,0,12,6,5,1,10,5
1d9f9e75-fcc2-44ce-acc2-e6abcd09150a,3,5,1,10,6,5,3,6,5
1dbed1af-8d0e-4ff4-a0c1-2886d627a71e,1,13,6,9,2,8,5,6,2
1dcc30fa-4f42-454a-8bb5-e352ed73ce8b,1,5,1,9,6,13,5,14,5
1dcda06c-9740-4be5-b1f2-6cc22f73009d,3,8,6,4,1,8,5,2,0
1dce73b9-62aa-4e6d-a1ab-b7e5a0070da7,3,14,6,9,1,8,5,4,0
1dcf7141-a9d4-4c6f-a4f3-0af2c26210a5,3,14,6,8,1,12,3,19,10
1dd50fa8-6a7a-4d34-9cfc-f25e75372b12,3,13,6,9,2,12,5,13,4
1dd78426-1d73-423b-b633-10bec135ba7b,1,10,6,5,0,17,6,20,10
1de1807a-05aa-45c5-a24b-73a2a79eade0,3,12,6,7,1,7,5,3,1
